Cnty_ID,Year,Crash_Sev_ID,crash_count
Terrell,2022,Non-Incapacitating,3
Terrell,2022,Not Injured,16
Terrell,2022,Possible Injury,1
Terrell,2022,Unknown,3
Terrell,2023,Incapacitating Injury,1
Terrell,2023,Non-Incapacitating,4
Terrell,2023,Not Injured,18
Terrell,2023,Possible Injury,1
Terrell,2024,Non-Incapacitating,2
Terrell,2024,Not Injured,8
Terry,2017,Incapacitating Injury,8
Terry,2017,Killed,2
Terry,2017,Non-Incapacitating,11
Terry,2017,Not Injured,117
Terry,2017,Possible Injury,35
Terry,2017,Unknown,5
Terry,2018,Incapacitating Injury,13
Terry,2018,Killed,6
Terry,2018,Non-Incapacitating,21
Terry,2018,Not Injured,114
Terry,2018,Possible Injury,25
Terry,2018,Unknown,7
Terry,2019,Incapacitating Injury,9
Terry,2019,Killed,2
Terry,2019,Non-Incapacitating,19
Terry,2019,Not Injured,101
Terry,2019,Possible Injury,34
Terry,2019,Unknown,2
Terry,2020,Incapacitating Injury,6
Terry,2020,Killed,1
Terry,2020,Non-Incapacitating,18
Terry,2020,Not Injured,95
Terry,2020,Possible Injury,13
Terry,2020,Unknown,4
Terry,2021,Incapacitating Injury,4
Terry,2021,Killed,1
Terry,2021,Non-Incapacitating,11
Terry,2021,Not Injured,110
Terry,2021,Possible Injury,23
Terry,2021,Unknown,6
Terry,2022,Incapacitating Injury,11
Terry,2022,Killed,3
Terry,2022,Non-Incapacitating,20
Terry,2022,Not Injured,138
Terry,2022,Possible Injury,24
Terry,2022,Unknown,1
Terry,2023,Incapacitating Injury,6
Terry,2023,Killed,4
Terry,2023,Non-Incapacitating,26
Terry,2023,Not Injured,138
Terry,2023,Possible Injury,13
Terry,2023,Unknown,3
Terry,2024,Incapacitating Injury,8
Terry,2024,Killed,1
Terry,2024,Non-Incapacitating,29
Terry,2024,Not Injured,129
Terry,2024,Possible Injury,8
Terry,2024,Unknown,1
Throckmorton,2017,Killed,1
Throckmorton,2017,Non-Incapacitating,4
Throckmorton,2017,Not Injured,18
Throckmorton,2017,Possible Injury,3
Throckmorton,2017,Unknown,1
Throckmorton,2018,Killed,2
Throckmorton,2018,Non-Incapacitating,2
Throckmorton,2018,Not Injured,9
Throckmorton,2018,Possible Injury,2
Throckmorton,2018,Unknown,1
Throckmorton,2019,Incapacitating Injury,1
Throckmorton,2019,Non-Incapacitating,3
Throckmorton,2019,Not Injured,14
Throckmorton,2019,Unknown,1
Throckmorton,2020,Incapacitating Injury,2
Throckmorton,2020,Killed,1
Throckmorton,2020,Non-Incapacitating,1
Throckmorton,2020,Not Injured,11
Throckmorton,2020,Possible Injury,1
Throckmorton,2021,Incapacitating Injury,2
Throckmorton,2021,Killed,1
Throckmorton,2021,Non-Incapacitating,3
Throckmorton,2021,Not Injured,15
Throckmorton,2021,Possible Injury,1
Throckmorton,2021,Unknown,2
Throckmorton,2022,Incapacitating Injury,1
Throckmorton,2022,Non-Incapacitating,4
Throckmorton,2022,Not Injured,11
Throckmorton,2022,Possible Injury,2
Throckmorton,2022,Unknown,2
Throckmorton,2023,Killed,1
Throckmorton,2023,Non-Incapacitating,4
Throckmorton,2023,Not Injured,14
Throckmorton,2023,Unknown,1
Throckmorton,2024,Incapacitating Injury,1
Throckmorton,2024,Non-Incapacitating,2
Throckmorton,2024,Not Injured,17
Throckmorton,2024,Possible Injury,3
Titus,2017,Incapacitating Injury,16
Titus,2017,Killed,5
Titus,2017,Non-Incapacitating,60
Titus,2017,Not Injured,575
Titus,2017,Possible Injury,124
Titus,2017,Unknown,59
Titus,2018,Incapacitating Injury,26
Titus,2018,Killed,7
Titus,2018,Non-Incapacitating,77
Titus,2018,Not Injured,684
Titus,2018,Possible Injury,125
Titus,2018,Unknown,79
Titus,2019,Incapacitating Injury,21
Titus,2019,Killed,6
Titus,2019,Non-Incapacitating,82
Titus,2019,Not Injured,571
Titus,2019,Possible Injury,150
Titus,2019,Unknown,65
Titus,2020,Incapacitating Injury,18
Titus,2020,Killed,10
Titus,2020,Non-Incapacitating,56
Titus,2020,Not Injured,573
Titus,2020,Possible Injury,139
Titus,2020,Unknown,51
Titus,2021,Incapacitating Injury,25
Titus,2021,Killed,12
Titus,2021,Non-Incapacitating,120
Titus,2021,Not Injured,680
Titus,2021,Possible Injury,127
Titus,2021,Unknown,48
Titus,2022,Incapacitating Injury,28
Titus,2022,Killed,6
Titus,2022,Non-Incapacitating,100
Titus,2022,Not Injured,568
Titus,2022,Possible Injury,118
Titus,2022,Unknown,38
Titus,2023,Incapacitating Injury,27
Titus,2023,Killed,4
Titus,2023,Non-Incapacitating,92
Titus,2023,Not Injured,555
Titus,2023,Possible Injury,99
Titus,2023,Unknown,44
Titus,2024,Incapacitating Injury,26
Titus,2024,Killed,7
Titus,2024,Non-Incapacitating,93
Titus,2024,Not Injured,546
Titus,2024,Possible Injury,76
Titus,2024,Unknown,22
Tom Green,2017,Incapacitating Injury,49
Tom Green,2017,Killed,11
Tom Green,2017,Non-Incapacitating,310
Tom Green,2017,Not Injured,1756
Tom Green,2017,Possible Injury,257
Tom Green,2017,Unknown,68
Tom Green,2018,Incapacitating Injury,33
Tom Green,2018,Killed,10
Tom Green,2018,Non-Incapacitating,339
Tom Green,2018,Not Injured,2062
Tom Green,2018,Possible Injury,282
Tom Green,2018,Unknown,157
Tom Green,2019,Incapacitating Injury,31
Tom Green,2019,Killed,6
Tom Green,2019,Non-Incapacitating,268
Tom Green,2019,Not Injured,2114
Tom Green,2019,Possible Injury,283
Tom Green,2019,Unknown,155
Tom Green,2020,Incapacitating Injury,34
Tom Green,2020,Killed,15
Tom Green,2020,Non-Incapacitating,276
Tom Green,2020,Not Injured,1881
Tom Green,2020,Possible Injury,190
Tom Green,2020,Unknown,166
Tom Green,2021,Incapacitating Injury,37
Tom Green,2021,Killed,19
Tom Green,2021,Non-Incapacitating,284
Tom Green,2021,Not Injured,2009
Tom Green,2021,Possible Injury,174
Tom Green,2021,Unknown,166
Tom Green,2022,Incapacitating Injury,35
Tom Green,2022,Killed,15
Tom Green,2022,Non-Incapacitating,281
Tom Green,2022,Not Injured,1892
Tom Green,2022,Possible Injury,182
Tom Green,2022,Unknown,143
Tom Green,2023,Incapacitating Injury,42
Tom Green,2023,Killed,16
Tom Green,2023,Non-Incapacitating,308
Tom Green,2023,Not Injured,2069
Tom Green,2023,Possible Injury,188
Tom Green,2023,Unknown,136
Tom Green,2024,Incapacitating Injury,53
Tom Green,2024,Killed,16
Tom Green,2024,Non-Incapacitating,296
Tom Green,2024,Not Injured,1940
Tom Green,2024,Possible Injury,200
Tom Green,2024,Unknown,131
Travis,2017,Incapacitating Injury,631
Travis,2017,Killed,110
Travis,2017,Non-Incapacitating,3610
Travis,2017,Not Injured,11947
Travis,2017,Possible Injury,3911
Travis,2017,Unknown,737
Travis,2018,Incapacitating Injury,618
Travis,2018,Killed,115
Travis,2018,Non-Incapacitating,3799
Travis,2018,Not Injured,12178
Travis,2018,Possible Injury,3946
Travis,2018,Unknown,741
Travis,2019,Incapacitating Injury,638
Travis,2019,Killed,118
Travis,2019,Non-Incapacitating,3847
Travis,2019,Not Injured,12367
Travis,2019,Possible Injury,4381
Travis,2019,Unknown,748
Travis,2020,Incapacitating Injury,514
Travis,2020,Killed,128
Travis,2020,Non-Incapacitating,3029
Travis,2020,Not Injured,9487
Travis,2020,Possible Injury,3133
Travis,2020,Unknown,741
Travis,2021,Incapacitating Injury,636
Travis,2021,Killed,149
Travis,2021,Non-Incapacitating,3180
Travis,2021,Not Injured,9709
Travis,2021,Possible Injury,3636
Travis,2021,Unknown,805
Travis,2022,Incapacitating Injury,640
Travis,2022,Killed,163
Travis,2022,Non-Incapacitating,3514
Travis,2022,Not Injured,10344
Travis,2022,Possible Injury,3606
Travis,2022,Unknown,779
Travis,2023,Incapacitating Injury,572
Travis,2023,Killed,152
Travis,2023,Non-Incapacitating,3596
Travis,2023,Not Injured,10239
Travis,2023,Possible Injury,3370
Travis,2023,Unknown,708
Travis,2024,Incapacitating Injury,519
Travis,2024,Killed,139
Travis,2024,Non-Incapacitating,3452
Travis,2024,Not Injured,9410
Travis,2024,Possible Injury,2994
Travis,2024,Unknown,539
Trinity,2017,Incapacitating Injury,17
Trinity,2017,Killed,2
Trinity,2017,Non-Incapacitating,25
Trinity,2017,Not Injured,79
Trinity,2017,Possible Injury,6
Trinity,2017,Unknown,3
Trinity,2018,Incapacitating Injury,9
Trinity,2018,Killed,1
Trinity,2018,Non-Incapacitating,14
Trinity,2018,Not Injured,63
Trinity,2018,Possible Injury,5
Trinity,2018,Unknown,2
Trinity,2019,Incapacitating Injury,10
Trinity,2019,Killed,3
Trinity,2019,Non-Incapacitating,15
Trinity,2019,Not Injured,51
Trinity,2019,Possible Injury,11
Trinity,2020,Incapacitating Injury,9
Trinity,2020,Killed,3
Trinity,2020,Non-Incapacitating,19
Trinity,2020,Not Injured,71
Trinity,2020,Possible Injury,13
Trinity,2020,Unknown,1
Trinity,2021,Incapacitating Injury,15
Trinity,2021,Killed,6
Trinity,2021,Non-Incapacitating,28
Trinity,2021,Not Injured,113
Trinity,2021,Possible Injury,8
Trinity,2021,Unknown,1
Trinity,2022,Incapacitating Injury,11
Trinity,2022,Killed,5
Trinity,2022,Non-Incapacitating,21
Trinity,2022,Not Injured,93
Trinity,2022,Possible Injury,12
Trinity,2022,Unknown,3
Trinity,2023,Incapacitating Injury,17
Trinity,2023,Killed,1
Trinity,2023,Non-Incapacitating,20
Trinity,2023,Not Injured,105
Trinity,2023,Possible Injury,8
Trinity,2023,Unknown,5
Trinity,2024,Incapacitating Injury,10
Trinity,2024,Killed,7
Trinity,2024,Non-Incapacitating,38
Trinity,2024,Not Injured,106
Trinity,2024,Possible Injury,9
Trinity,2024,Unknown,4
Tyler,2017,Incapacitating Injury,16
Tyler,2017,Killed,2
Tyler,2017,Non-Incapacitating,30
Tyler,2017,Not Injured,162
Tyler,2017,Possible Injury,33
Tyler,2017,Unknown,6
Tyler,2018,Incapacitating Injury,22
Tyler,2018,Killed,6
Tyler,2018,Non-Incapacitating,22
Tyler,2018,Not Injured,164
Tyler,2018,Possible Injury,32
Tyler,2018,Unknown,6
Tyler,2019,Incapacitating Injury,8
Tyler,2019,Killed,7
Tyler,2019,Non-Incapacitating,32
Tyler,2019,Not Injured,144
Tyler,2019,Possible Injury,31
Tyler,2019,Unknown,9
Tyler,2020,Incapacitating Injury,16
Tyler,2020,Killed,6
Tyler,2020,Non-Incapacitating,31
Tyler,2020,Not Injured,141
Tyler,2020,Possible Injury,15
Tyler,2020,Unknown,11
Tyler,2021,Incapacitating Injury,11
Tyler,2021,Killed,9
Tyler,2021,Non-Incapacitating,35
Tyler,2021,Not Injured,169
Tyler,2021,Possible Injury,26
Tyler,2021,Unknown,4
Tyler,2022,Incapacitating Injury,17
Tyler,2022,Killed,5
Tyler,2022,Non-Incapacitating,32
Tyler,2022,Not Injured,151
Tyler,2022,Possible Injury,20
Tyler,2022,Unknown,9
Tyler,2023,Incapacitating Injury,14
Tyler,2023,Killed,4
Tyler,2023,Non-Incapacitating,31
Tyler,2023,Not Injured,138
Tyler,2023,Possible Injury,20
Tyler,2023,Unknown,3
Tyler,2024,Incapacitating Injury,17
Tyler,2024,Killed,4
Tyler,2024,Non-Incapacitating,32
Tyler,2024,Not Injured,149
Tyler,2024,Possible Injury,21
Tyler,2024,Unknown,5
Upshur,2017,Incapacitating Injury,23
Upshur,2017,Killed,5
Upshur,2017,Non-Incapacitating,122
Upshur,2017,Not Injured,332
Upshur,2017,Possible Injury,72
Upshur,2017,Unknown,13
Upshur,2018,Incapacitating Injury,34
Upshur,2018,Killed,8
Upshur,2018,Non-Incapacitating,96
Upshur,2018,Not Injured,366
Upshur,2018,Possible Injury,74
Upshur,2018,Unknown,15
Upshur,2019,Incapacitating Injury,30
Upshur,2019,Killed,9
Upshur,2019,Non-Incapacitating,100
Upshur,2019,Not Injured,356
Upshur,2019,Possible Injury,75
Upshur,2019,Unknown,9
Upshur,2020,Incapacitating Injury,35
Upshur,2020,Killed,20
Upshur,2020,Non-Incapacitating,86
Upshur,2020,Not Injured,326
Upshur,2020,Possible Injury,65
Upshur,2020,Unknown,8
Upshur,2021,Incapacitating Injury,27
Upshur,2021,Killed,15
Upshur,2021,Non-Incapacitating,87
Upshur,2021,Not Injured,360
Upshur,2021,Possible Injury,65
Upshur,2021,Unknown,27
Upshur,2022,Incapacitating Injury,25
Upshur,2022,Killed,6
Upshur,2022,Non-Incapacitating,75
Upshur,2022,Not Injured,360
Upshur,2022,Possible Injury,78
Upshur,2022,Unknown,13
Upshur,2023,Incapacitating Injury,36
Upshur,2023,Killed,8
Upshur,2023,Non-Incapacitating,77
Upshur,2023,Not Injured,377
Upshur,2023,Possible Injury,80
Upshur,2023,Unknown,7
Upshur,2024,Incapacitating Injury,39
Upshur,2024,Killed,15
Upshur,2024,Non-Incapacitating,101
Upshur,2024,Not Injured,399
Upshur,2024,Possible Injury,59
Upshur,2024,Unknown,13
Upton,2017,Incapacitating Injury,4
Upton,2017,Non-Incapacitating,8
Upton,2017,Not Injured,28
Upton,2017,Possible Injury,5
Upton,2017,Unknown,2
Upton,2018,Incapacitating Injury,7
Upton,2018,Killed,2
Upton,2018,Non-Incapacitating,12
Upton,2018,Not Injured,33
Upton,2018,Possible Injury,4
Upton,2018,Unknown,2
Upton,2019,Incapacitating Injury,6
Upton,2019,Killed,8
Upton,2019,Non-Incapacitating,18
Upton,2019,Not Injured,35
Upton,2019,Possible Injury,2
Upton,2020,Killed,1
Upton,2020,Non-Incapacitating,5
Upton,2020,Not Injured,33
Upton,2020,Possible Injury,3
Upton,2020,Unknown,1
Upton,2021,Incapacitating Injury,7
Upton,2021,Killed,3
Upton,2021,Non-Incapacitating,13
Upton,2021,Not Injured,37
Upton,2021,Possible Injury,3
Upton,2022,Incapacitating Injury,6
Upton,2022,Killed,1
Upton,2022,Non-Incapacitating,15
Upton,2022,Not Injured,54
Upton,2022,Possible Injury,10
Upton,2022,Unknown,1
Upton,2023,Incapacitating Injury,2
Upton,2023,Killed,3
Upton,2023,Non-Incapacitating,18
Upton,2023,Not Injured,61
Upton,2023,Possible Injury,5
Upton,2023,Unknown,5
Upton,2024,Incapacitating Injury,5
Upton,2024,Killed,3
Upton,2024,Non-Incapacitating,8
Upton,2024,Not Injured,59
Upton,2024,Possible Injury,9
Upton,2024,Unknown,3
Uvalde,2017,Incapacitating Injury,18
Uvalde,2017,Killed,3
Uvalde,2017,Non-Incapacitating,37
Uvalde,2017,Not Injured,372
Uvalde,2017,Possible Injury,56
Uvalde,2017,Unknown,7
Uvalde,2018,Incapacitating Injury,16
Uvalde,2018,Killed,1
Uvalde,2018,Non-Incapacitating,31
Uvalde,2018,Not Injured,305
Uvalde,2018,Possible Injury,48
Uvalde,2018,Unknown,1
Uvalde,2019,Incapacitating Injury,18
Uvalde,2019,Killed,5
Uvalde,2019,Non-Incapacitating,27
Uvalde,2019,Not Injured,295
Uvalde,2019,Possible Injury,37
Uvalde,2019,Unknown,14
Uvalde,2020,Incapacitating Injury,21
Uvalde,2020,Killed,4
Uvalde,2020,Non-Incapacitating,25
Uvalde,2020,Not Injured,403
Uvalde,2020,Possible Injury,38
Uvalde,2020,Unknown,17
Uvalde,2021,Incapacitating Injury,14
Uvalde,2021,Killed,7
Uvalde,2021,Non-Incapacitating,20
Uvalde,2021,Not Injured,429
Uvalde,2021,Possible Injury,48
Uvalde,2021,Unknown,24
Uvalde,2022,Incapacitating Injury,19
Uvalde,2022,Killed,12
Uvalde,2022,Non-Incapacitating,37
Uvalde,2022,Not Injured,273
Uvalde,2022,Possible Injury,38
Uvalde,2022,Unknown,5
Uvalde,2023,Incapacitating Injury,17
Uvalde,2023,Killed,5
Uvalde,2023,Non-Incapacitating,59
Uvalde,2023,Not Injured,351
Uvalde,2023,Possible Injury,50
Uvalde,2023,Unknown,15
Uvalde,2024,Incapacitating Injury,15
Uvalde,2024,Killed,5
Uvalde,2024,Non-Incapacitating,73
Uvalde,2024,Not Injured,330
Uvalde,2024,Possible Injury,41
Uvalde,2024,Unknown,19
Val Verde,2017,Incapacitating Injury,23
Val Verde,2017,Killed,1
Val Verde,2017,Non-Incapacitating,57
Val Verde,2017,Not Injured,739
Val Verde,2017,Possible Injury,173
Val Verde,2017,Unknown,48
Val Verde,2018,Incapacitating Injury,17
Val Verde,2018,Killed,2
Val Verde,2018,Non-Incapacitating,47
Val Verde,2018,Not Injured,709
Val Verde,2018,Possible Injury,157
Val Verde,2018,Unknown,39
Val Verde,2019,Incapacitating Injury,23
Val Verde,2019,Killed,6
Val Verde,2019,Non-Incapacitating,64
Val Verde,2019,Not Injured,890
Val Verde,2019,Possible Injury,180
Val Verde,2019,Unknown,45
Val Verde,2020,Incapacitating Injury,15
Val Verde,2020,Killed,3
Val Verde,2020,Non-Incapacitating,38
Val Verde,2020,Not Injured,565
Val Verde,2020,Possible Injury,126
Val Verde,2020,Unknown,38
Val Verde,2021,Incapacitating Injury,18
Val Verde,2021,Killed,8
Val Verde,2021,Non-Incapacitating,80
Val Verde,2021,Not Injured,775
Val Verde,2021,Possible Injury,112
Val Verde,2021,Unknown,48
Val Verde,2022,Incapacitating Injury,28
Val Verde,2022,Killed,4
Val Verde,2022,Non-Incapacitating,75
Val Verde,2022,Not Injured,845
Val Verde,2022,Possible Injury,125
Val Verde,2022,Unknown,43
Val Verde,2023,Incapacitating Injury,17
Val Verde,2023,Killed,4
Val Verde,2023,Non-Incapacitating,98
Val Verde,2023,Not Injured,789
Val Verde,2023,Possible Injury,122
Val Verde,2023,Unknown,39
Val Verde,2024,Incapacitating Injury,20
Val Verde,2024,Killed,3
Val Verde,2024,Non-Incapacitating,84
Val Verde,2024,Not Injured,762
Val Verde,2024,Possible Injury,112
Val Verde,2024,Unknown,39
Van Zandt,2017,Incapacitating Injury,60
Van Zandt,2017,Killed,14
Van Zandt,2017,Non-Incapacitating,171
Van Zandt,2017,Not Injured,559
Van Zandt,2017,Possible Injury,136
Van Zandt,2017,Unknown,13
Van Zandt,2018,Incapacitating Injury,50
Van Zandt,2018,Killed,12
Van Zandt,2018,Non-Incapacitating,134
Van Zandt,2018,Not Injured,671
Van Zandt,2018,Possible Injury,167
Van Zandt,2018,Unknown,17
Van Zandt,2019,Incapacitating Injury,58
Van Zandt,2019,Killed,14
Van Zandt,2019,Non-Incapacitating,115
Van Zandt,2019,Not Injured,532
Van Zandt,2019,Possible Injury,136
Van Zandt,2019,Unknown,13
Van Zandt,2020,Incapacitating Injury,62
Van Zandt,2020,Killed,16
Van Zandt,2020,Non-Incapacitating,102
Van Zandt,2020,Not Injured,426
Van Zandt,2020,Possible Injury,98
Van Zandt,2020,Unknown,16
Van Zandt,2021,Incapacitating Injury,69
Van Zandt,2021,Killed,23
Van Zandt,2021,Non-Incapacitating,128
Van Zandt,2021,Not Injured,535
Van Zandt,2021,Possible Injury,136
Van Zandt,2021,Unknown,20
Van Zandt,2022,Incapacitating Injury,70
Van Zandt,2022,Killed,19
Van Zandt,2022,Non-Incapacitating,154
Van Zandt,2022,Not Injured,656
Van Zandt,2022,Possible Injury,152
Van Zandt,2022,Unknown,26
Van Zandt,2023,Incapacitating Injury,84
Van Zandt,2023,Killed,18
Van Zandt,2023,Non-Incapacitating,135
Van Zandt,2023,Not Injured,593
Van Zandt,2023,Possible Injury,144
Van Zandt,2023,Unknown,17
Van Zandt,2024,Incapacitating Injury,64
Van Zandt,2024,Killed,11
Van Zandt,2024,Non-Incapacitating,146
Van Zandt,2024,Not Injured,699
Van Zandt,2024,Possible Injury,139
Van Zandt,2024,Unknown,13
Victoria,2017,Incapacitating Injury,66
Victoria,2017,Killed,12
Victoria,2017,Non-Incapacitating,206
Victoria,2017,Not Injured,750
Victoria,2017,Possible Injury,253
Victoria,2017,Unknown,67
Victoria,2018,Incapacitating Injury,53
Victoria,2018,Killed,16
Victoria,2018,Non-Incapacitating,146
Victoria,2018,Not Injured,835
Victoria,2018,Possible Injury,209
Victoria,2018,Unknown,50
Victoria,2019,Incapacitating Injury,50
Victoria,2019,Killed,16
Victoria,2019,Non-Incapacitating,180
Victoria,2019,Not Injured,799
Victoria,2019,Possible Injury,185
Victoria,2019,Unknown,63
Victoria,2020,Incapacitating Injury,47
Victoria,2020,Killed,20
Victoria,2020,Non-Incapacitating,172
Victoria,2020,Not Injured,722
Victoria,2020,Possible Injury,157
Victoria,2020,Unknown,59
Victoria,2021,Incapacitating Injury,67
Victoria,2021,Killed,12
Victoria,2021,Non-Incapacitating,174
Victoria,2021,Not Injured,901
Victoria,2021,Possible Injury,163
Victoria,2021,Unknown,65
Victoria,2022,Incapacitating Injury,54
Victoria,2022,Killed,6
Victoria,2022,Non-Incapacitating,145
Victoria,2022,Not Injured,639
Victoria,2022,Possible Injury,128
Victoria,2022,Unknown,33
Victoria,2023,Incapacitating Injury,50
Victoria,2023,Killed,16
Victoria,2023,Non-Incapacitating,186
Victoria,2023,Not Injured,719
Victoria,2023,Possible Injury,116
Victoria,2023,Unknown,45
Victoria,2024,Incapacitating Injury,58
Victoria,2024,Killed,12
Victoria,2024,Non-Incapacitating,210
Victoria,2024,Not Injured,756
Victoria,2024,Possible Injury,95
Victoria,2024,Unknown,32
Walker,2017,Incapacitating Injury,43
Walker,2017,Killed,19
Walker,2017,Non-Incapacitating,144
Walker,2017,Not Injured,1340
Walker,2017,Possible Injury,226
Walker,2017,Unknown,112
Walker,2018,Incapacitating Injury,34
Walker,2018,Killed,13
Walker,2018,Non-Incapacitating,115
Walker,2018,Not Injured,1477
Walker,2018,Possible Injury,258
Walker,2018,Unknown,111
Walker,2019,Incapacitating Injury,49
Walker,2019,Killed,14
Walker,2019,Non-Incapacitating,91
Walker,2019,Not Injured,1505
Walker,2019,Possible Injury,320
Walker,2019,Unknown,111
Walker,2020,Incapacitating Injury,29
Walker,2020,Killed,10
Walker,2020,Non-Incapacitating,77
Walker,2020,Not Injured,1173
Walker,2020,Possible Injury,283
Walker,2020,Unknown,108
Walker,2021,Incapacitating Injury,53
Walker,2021,Killed,14
Walker,2021,Non-Incapacitating,139
Walker,2021,Not Injured,1334
Walker,2021,Possible Injury,258
Walker,2021,Unknown,138
Walker,2022,Incapacitating Injury,65
Walker,2022,Killed,12
Walker,2022,Non-Incapacitating,153
Walker,2022,Not Injured,1308
Walker,2022,Possible Injury,235
Walker,2022,Unknown,139
Walker,2023,Incapacitating Injury,49
Walker,2023,Killed,13
Walker,2023,Non-Incapacitating,192
Walker,2023,Not Injured,1343
Walker,2023,Possible Injury,176
Walker,2023,Unknown,139
Walker,2024,Incapacitating Injury,60
Walker,2024,Killed,22
Walker,2024,Non-Incapacitating,248
Walker,2024,Not Injured,1393
Walker,2024,Possible Injury,202
Walker,2024,Unknown,152
Waller,2017,Incapacitating Injury,28
Waller,2017,Killed,19
Waller,2017,Non-Incapacitating,77
Waller,2017,Not Injured,577
Waller,2017,Possible Injury,112
